x,y,species logistic values
796.0,796.0,0.0069397963
797.0,797.0,0.49048772
798.0,798.0,0.39805922
799.0,799.0,0.05434721
800.0,800.0,0.29825088
801.0,801.0,0.8049708
802.0,802.0,0.13915181
803.0,803.0,0.03723661
804.0,804.0,0.05108722
805.0,805.0,0.43062693
806.0,806.0,0.054474533
807.0,807.0,0.53095293
808.0,808.0,0.010595404
809.0,809.0,0.32571778
810.0,810.0,0.093228675
811.0,811.0,0.007898257
812.0,812.0,0.6883486
813.0,813.0,0.43529046
814.0,814.0,0.21452785
815.0,815.0,0.2736376
816.0,816.0,0.19462836
817.0,817.0,0.61973757
818.0,818.0,2.54589E-4
819.0,819.0,0.30914146
820.0,820.0,0.012415978
821.0,821.0,8.713598E-6
822.0,822.0,0.11071555
823.0,823.0,0.18413863
824.0,824.0,0.6545015
825.0,825.0,0.43900594
826.0,826.0,4.3655414E-4
827.0,827.0,0.049090695
828.0,828.0,0.30015624
829.0,829.0,0.41463923
830.0,830.0,0.2519902
831.0,831.0,1.308017E-4
832.0,832.0,0.06127571
833.0,833.0,0.2448959
834.0,834.0,0.0037373018
835.0,835.0,0.057091955
836.0,836.0,0.3713785
837.0,837.0,0.32263753
838.0,838.0,0.5294969
839.0,839.0,0.05003516
840.0,840.0,0.22185194
841.0,841.0,0.62703514
842.0,842.0,0.59839237
843.0,843.0,0.5890091
844.0,844.0,0.41831616
845.0,845.0,0.17809679
846.0,846.0,0.005876117
847.0,847.0,0.053239085
848.0,848.0,0.24207453
849.0,849.0,0.0029902735
850.0,850.0,0.29831088
851.0,851.0,0.581053
852.0,852.0,0.013168647
853.0,853.0,0.33444655
854.0,854.0,0.25766224
855.0,855.0,4.341465E-4
856.0,856.0,0.6720615
857.0,857.0,0.29978645
858.0,858.0,0.071982935
859.0,859.0,0.6675086
860.0,860.0,0.5712871
861.0,861.0,0.13205667
862.0,862.0,0.059921876
863.0,863.0,0.5632689
864.0,864.0,0.48531604
865.0,865.0,0.47363326
866.0,866.0,0.609108
867.0,867.0,0.23582263
868.0,868.0,0.48544958
869.0,869.0,0.14730188
870.0,870.0,0.1115719
871.0,871.0,0.12958804
872.0,872.0,0.0026608747
873.0,873.0,0.38836467
874.0,874.0,0.089320876
875.0,875.0,0.14552146
876.0,876.0,0.06216807
877.0,877.0,0.22810023
878.0,878.0,0.042834282
879.0,879.0,0.018767001
880.0,880.0,0.11003539
881.0,881.0,0.050488662
882.0,882.0,0.5557172
883.0,883.0,0.2021906
884.0,884.0,0.121943355
885.0,885.0,0.045019563
886.0,886.0,0.24635762
887.0,887.0,0.011005046
888.0,888.0,0.39898905
889.0,889.0,0.3903802
890.0,890.0,0.052386127
891.0,891.0,0.006258018
892.0,892.0,0.19914031
893.0,893.0,0.46532315
894.0,894.0,0.0034605307
895.0,895.0,0.5181076
896.0,896.0,0.24237163
897.0,897.0,0.063459545
898.0,898.0,0.26687446
899.0,899.0,0.06194602
900.0,900.0,0.45245248
901.0,901.0,0.63420004
902.0,902.0,0.0140157575
903.0,903.0,0.26895574
904.0,904.0,0.036501516
905.0,905.0,0.5127314
906.0,906.0,0.01052993
907.0,907.0,0.34146062
908.0,908.0,0.14855747
909.0,909.0,0.104811415
910.0,910.0,0.25479907
911.0,911.0,0.012177868
912.0,912.0,0.6360401
913.0,913.0,0.6459266
914.0,914.0,0.5354713
915.0,915.0,0.3191651
916.0,916.0,0.015236591
917.0,917.0,0.5357017
918.0,918.0,0.050496243
919.0,919.0,0.38230926
920.0,920.0,0.45776555
921.0,921.0,0.3827777
922.0,922.0,0.518757
923.0,923.0,0.42614064
924.0,924.0,0.06761158
925.0,925.0,0.4156335
926.0,926.0,0.06600652
927.0,927.0,0.18289602
928.0,928.0,0.056313664
929.0,929.0,0.29038388
930.0,930.0,0.4698849
931.0,931.0,0.63299733
932.0,932.0,0.5947194
933.0,933.0,0.29675147
934.0,934.0,0.11625576
935.0,935.0,0.11232854
936.0,936.0,0.63277996
937.0,937.0,0.6602501
938.0,938.0,0.0853917
939.0,939.0,0.33310318
940.0,940.0,0.36312124
941.0,941.0,0.03604474
942.0,942.0,0.24642459
943.0,943.0,0.029382652
944.0,944.0,0.40399042
945.0,945.0,0.05554164
946.0,946.0,0.3729693
947.0,947.0,0.31535727
948.0,948.0,0.60416126
949.0,949.0,0.3864861
950.0,950.0,0.52575326
951.0,951.0,0.5129627
952.0,952.0,0.05438847
953.0,953.0,0.053809512
954.0,954.0,0.25417876
955.0,955.0,0.012118967
956.0,956.0,0.4690173
957.0,957.0,4.3317883E-7
958.0,958.0,0.47095832
959.0,959.0,0.10602438
960.0,960.0,0.0061932406
961.0,961.0,0.5227458
962.0,962.0,0.19607335
963.0,963.0,0.1875172
964.0,964.0,0.28962582
965.0,965.0,0.5230981
966.0,966.0,0.14225407
967.0,967.0,0.2052305
968.0,968.0,0.1599446
969.0,969.0,0.47224692
970.0,970.0,0.1972979
971.0,971.0,0.5215546
972.0,972.0,0.054108202
973.0,973.0,3.3188684E-4
974.0,974.0,0.5459522
975.0,975.0,0.044140656
976.0,976.0,0.3179909
977.0,977.0,0.122079514
978.0,978.0,1.7421895E-4
979.0,979.0,0.010578954
980.0,980.0,0.16025597
981.0,981.0,0.6841172
982.0,982.0,7.6458836E-4
983.0,983.0,0.31808624
984.0,984.0,0.06088817
985.0,985.0,0.26009306
986.0,986.0,0.33721113
